Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
4520,"El príncipe de la niebla (Niebla, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",,"=""0061284386""","=""9780061284380""",4,3.80,Rayo,Hardcover,230,2006,1993,2018/07/18,2018/07/17,,,read,,,,1,0
3069540,La mujer del viajero en el tiempo,Audrey Niffenegger,"Niffenegger, Audrey",Silvia Alemany,"=""""","=""""",5,4.00,DeBolsillo,Paperback,595,2006,2003,2018/07/17,2018/07/15,,,read,,,,1,0
40589676,El que susurra,Malenka Ramos,"Ramos, Malenka",,"=""8466663886""","=""9788466663885""",4,3.42,Ediciones B,Kindle Edition,488,2018,,2018/07/14,2018/07/12,,,read,,,,1,0
38315950,El tiempo regalado: Un ensayo sobre la espera,Andrea Köhler,"Köhler, Andrea","Gregorio Luri, Cristina García Ohlrich","=""8417007334""","=""9788417007331""",3,3.37,Libros del Asteroide,Paperback,168,2018,2012,2018/07/12,2018/07/11,,,read,,,,1,0
2809839,Gog (Spanish Edition),Giovanni Papini,"Papini, Giovanni",,"=""9707322357""","=""9789707322356""",3,4.17,Lectorum,Paperback,247,2007,1931,2018/07/12,2018/07/04,,,read,,,,1,0
34033476,La sed (Harry Hole #11),Jo Nesbø,"Nesbø, Jo",,"=""8416709777""","=""9788416709779""",4,4.18,Penguin Random House Grupo Editorial,Kindle Edition,634,2017,2017,2018/07/11,2018/07/07,,,read,,,,1,0
29506573,Policía (Harry Hole #10),Jo Nesbø,"Nesbø, Jo",,"=""8416195730""","=""9788416195732""",4,4.24,Penguin Random House Grupo Editorial,Kindle Edition,689,2016,2013,2018/07/05,2018/07/02,,,read,,,,1,0
13702177,La leyenda del ladrón,Juan Gómez-Jurado,"Gómez-Jurado, Juan",,"=""8408004999""","=""9788408004998""",5,4.17,Planeta,,664,2012,2012,2018/07/02,2017/06/27,,,read,,,,1,0
3426384,"Claus y Lucas (Trilogía de los gemelos, #1-3)",Ágota Kristóf,"Kristóf, Ágota",,"=""8476697104""","=""9788476697108""",4,4.40,El Aleph,Paperback,448,2007,1991,2018/06/29,2018/06/24,,,read,"El primero de los tres libros es exquisito. Los otros dos interesantes, pero no están a la altura del inicial. ",,,1,0
36179138,Veinte,Manel Loureiro,"Loureiro, Manel",,"=""8408178148""","=""9788408178149""",4,3.71,Planeta,Kindle Edition,600,2017,,2018/06/27,2018/06/19,,,read,,,,1,0
2819218,"El hombre de los círculos azules (Comisario Adamsberg, #1)",Fred Vargas,"Vargas, Fred",Helena del Amo,"=""847844744X""","=""9788478447442""",4,3.66,Siruela,Paperback,196,2018,1991,2018/06/18,2018/06/15,,,read,Un tipo curioso el Comisario Adamsberg. Habrá que seguir sus investigaciones...,,,1,0
20490418,Barba azul,Amélie Nothomb,"Nothomb, Amélie",Sergi Pàmies,"=""8433978845""","=""9788433978844""",4,3.56,Anagrama,Paperback,144,2014,2012,2018/06/17,2018/06/17,,,read,,,,1,0
40363751,Bajo dos banderas: Relatos de España en la Guerra de la Independencia de los Estados Unidos (Spanish Edition),Arturo Pérez-Reverte,"Pérez-Reverte, Arturo","Lorenzo Silva, Juan Gómez-Jurado, Espido Freire, Juan Eslava Galán, Luz Gabás, Agustín Fernández Mallo, Susana Fortes, Emilio Lara, Cristina López Barrio","=""""","=""""",4,3.61,Zenda,Kindle Edition,139,2018,,2018/06/16,2018/06/10,,,read,,,,1,0
6884116,La condesa sangrienta,Alejandra Pizarnik,"Pizarnik, Alejandra",Santiago Caruso,"=""8492412135""","=""9788492412136""",3,3.68,Libros del Zorro Rojo,Hardcover,56,2009,1971,2018/06/16,2018/06/16,,,read,,,,1,0
17375415,El jugador,Fyodor Dostoevsky,"Dostoevsky, Fyodor",,"=""""","=""""",4,3.91,Amazon Media,Kindle Edition,104,2011,1866,2018/06/14,2018/06/02,,,read,,,,1,0
39894420,Lejos del corazón,Lorenzo Silva,"Silva, Lorenzo",,"=""8423354024""","=""9788423354023""",4,3.91,Destino,Kindle Edition,384,2018,2018,2018/06/13,2018/06/11,,,read,,,,1,0
32486580,Ni pena ni miedo,Fernando Grande-Marlaska,"Grande-Marlaska, Fernando",Nativel Preciado,"=""8434424045""","=""9788434424043""",4,3.28,Ariel,Hardcover,240,2016,2016,2018/06/11,2018/06/10,,,read,,,,1,0
39651837,"La novia gitana (Elena Blanco, #1)",Carmen Mola,"Mola, Carmen",,"=""8420433195""","=""9788420433196""",4,4.16,Alfaguara,Kindle Edition,315,2018,2018,2018/06/10,2018/06/06,,,read,,,,1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",4,3.87,Penguin,Paperback,368,1995,1955,2018/06/06,2018/06/04,,,read,,,,1,0
26076758,"Fantasma (Harry Hole, #9)",Jo Nesbø,"Nesbø, Jo","Carmen Montes, Ada Berntsen","=""8416195307""","=""9788416195305""",4,4.11,Roja & Negra,Paperback,504,2015,2011,2018/06/03,2018/06/01,,,read,,,,1,0
19206666,Un médico rural,Franz Kafka,"Kafka, Franz",,"=""""","=""""",4,3.68,,Kindle Edition,70,2011,1918,2018/06/02,2018/06/02,,,read,,,,1,0
33167100,La química,Stephenie Meyer,"Meyer, Stephenie",Manu Viciano,"=""8491291245""","=""9788491291244""",3,3.76,Suma de Letras,Paperback,632,2017,2016,2018/05/31,2018/05/28,,,read,"La historia es entretenida, pero no ha terminado de engancharme...",,,1,0
28225362,El asesino indeleble,Marcos Nieto Pallarés,"Pallarés, Marcos Nieto",Alexia Jorques,"=""""","=""""",3,3.52,Amazon Media,ebook,230,2015,,2018/05/29,2018/05/28,,,read,,,,1,0
8362183,Saber perder,David Trueba,"Trueba, David",,"=""8433973479""","=""9788433973474""",4,3.79,Editorial Anagrama S.A.,Mass Market Paperback,528,2009,2008,2018/05/25,2018/05/20,,,read,,,,1,0
23403267,"El rithmatista (El rithmatista, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""8466655867""","=""9788466655866""",0,4.25,Nova (Ediciones B),Paperback,440,2015,2013,,2015/07/21,to-read,to-read (#14),to-read,,,,0,0
24312142,"El leopardo (Harry Hole, #8)",Jo Nesbø,"Nesbø, Jo",,"=""6073126433""","=""9786073126434""",4,4.10,Literatura Random House,Paperback,696,2014,,2018/05/23,2018/05/16,,,read,,,,1,0
2469833,Laura y Julio,Juan José Millás,"Millás, Juan José",,"=""8432212288""","=""9788432212284""",4,3.66,Seix Barral,Paperback,190,2007,2006,2018/05/19,2018/05/18,,,read,,,,1,0
56225,La danza de la realidad,Alejandro Jodorowsky,"Jodorowsky, Alejandro",,"=""0307347850""","=""9780307347855""",4,4.17,Debolsillo,Paperback,440,2005,2001,2018/05/18,2018/03/25,,,read,,,,1,0
1234219,Pregúntale al polvo,John Fante,"Fante, John",Charles Bukowski,"=""8433967762""","=""9788433967763""",5,4.10,Anagrama,Paperback,208,2006,1939,2018/05/18,2018/05/17,,,read,Que tipo tan peculiar este Arturo Bandini. ,,,1,0
39805066,Los 3 suicidios de Marcos Ruiz,Julio Marín García,"García, Julio Marín",Manuel M. Vidal,"=""""","=""""",3,3.91,,Paperback,240,,2018,2018/05/16,2018/05/16,,,read,"3,5",,,1,0
1009055,Como una novela,Daniel Pennac,"Pennac, Daniel",Joaquim Jordà,"=""8433913670""","=""9788433913678""",4,3.97,Editorial Anagrama,Paperback,176,2015,1992,2018/05/16,2018/05/14,,,read,,,,1,0
36508615,El relojero de la Puerta del Sol,Emilio Lara,"Lara, Emilio",,"=""8435046605""","=""9788435046602""",5,3.82,Edhasa,Kindle Edition,336,2017,,2018/05/15,2018/05/11,,,read,Hay libros fast food y libros gourmet. Este pertenece al segundo tipo. Una historia apasionante ,,,1,0
7599596,Reencuentro,Fred Uhlman,"Uhlman, Fred",,"=""848383555X""","=""9788483835555""",4,4.04,Maxi-Tusquets,Mass Market Paperback,128,2010,1971,2018/05/11,2018/05/10,,,read,,,,1,0
39723226,La chica del cumpleaños,Haruki Murakami,"Murakami, Haruki",Lourdes Porta Fuentes,"=""849066532X""","=""9788490665329""",3,3.56,Tusquets Editores,Kindle Edition,80,2001,2002,2018/05/10,2018/05/10,,,read,,,,1,0
38492991,Pequeño país,Gaël Faye,"Faye, Gaël",José Fajardo González,"=""849838835X""","=""9788498388350""",5,4.26,Ediciones Salamandra,Paperback,224,2018,2016,2018/05/10,2018/05/10,,,read,Terrible y maravilloso a partes iguales. ,,,1,0
14651,"Viento del este, viento del oeste",Pearl S. Buck,"Buck, Pearl S.",G.Y.L. Gossé,"=""8497598555""","=""9788497598552""",4,4.06,DeBolsillo,Mass Market Paperback,256,2005,1930,2018/05/08,2018/05/04,,,read,,,,1,0
4912811,"El médico (La trilogía de la familia Cole, #1)",Noah Gordon,"Gordon, Noah",Iris Menéndez,"=""8496940004""","=""9788496940000""",5,4.42,Roca Bolsillo,Paperback,800,2023,1986,2018/04/26,2018/04/11,,,read,,,,1,0
37651515,Más allá del invierno,Isabel Allende,"Allende, Isabel",,"=""8467270470""","=""9788467270471""",4,3.72,Círculo de lectores,Hardcover,352,2017,2017,2018/04/10,2018/04/09,,,read,,,,1,0
53683,Un mundo feliz,Aldous Huxley,"Huxley, Aldous",Ramón Hernández,"=""8497594258""","=""9788497594257""",4,3.98,Debolsillo,Mass Market Paperback,256,2003,1932,2018/04/08,2018/04/06,,,read,,,,1,0
4329992,Suave es la noche,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Rafael Ruiz de la Cuesta,"=""8420426172""","=""9788420426174""",4,3.77,Alfaguara,Hardcover,473,2001,1934,2018/04/04,2018/03/25,,,read,,,,1,0
24001,Soldados de Salamina,Javier Cercas,"Cercas, Javier",,"=""8483101610""","=""9788483101612""",4,3.86,Tusquets,Paperback,216,2001,2001,2018/04/03,2018/03/31,,,read,,,,1,0
3284191,El viejo y el mar,Ernest Hemingway,"Hemingway, Ernest",,"=""9586140873""","=""9789586140874""",5,3.81,Planeta ,Paperback,147,1985,1952,2018/03/30,2017/01/30,,,read,,,,1,0
38897638,El orden del día,Éric Vuillard,"Vuillard, Éric",Javier Albiñana,"=""8490665133""","=""9788490665138""",4,3.91,Tusquets ,Kindle Edition,144,2018,2017,2018/03/28,2018/03/27,,,read,,,,1,0
2297057,El guardián entre el centeno,J.D. Salinger,"Salinger, J.D.",Carmen Criado Fernández,"=""842066085X""","=""9788420660851""",5,3.80,Alianza,Paperback,266,2007,1951,2018/03/25,2018/03/24,,,read,,,,1,0
25518365,Alejandrías: Antología (1970-2013),Luis Antonio de Villena,"Villena, Luis Antonio de",,"=""8416246122""","=""9788416246120""",4,4.33,Renacimiento,Paperback,260,2015,2015,2018/03/24,2018/03/20,,,read,,,,1,0
9013546,Vista cansada,Luis García Montero,"Montero, Luis García",,"=""8475226906""","=""9788475226903""",5,3.76,"VISOR LIBROS, S.L.",Hardcover,144,2012,2008,2018/03/24,2018/02/28,,,read,,,,1,0
7759709,¿Fue él?,Stefan Zweig,"Zweig, Stefan",Berta Vias Mahou,"=""8492649313""","=""9788492649310""",4,3.89,Acantilado,Paperback,80,2010,1935,2018/03/23,2018/03/23,,,read,,,,1,0
395665,Paradero desconocido,Kathrine Kressmann Taylor,"Taylor, Kathrine Kressmann",,"=""8479016841""","=""9788479016845""",5,4.27,RBA Libros,Hardcover,82,2000,1938,2018/03/23,2018/03/23,,,read,,,,1,0
39336794,Maleza,Daniel Ruiz,"Ruiz, Daniel",,"=""8490664994""","=""9788490664995""",4,3.58,Tusquets Editores S.A.,Paperback,288,2018,,2018/03/22,2018/03/21,,,read,"4,5. Me ha gustado mucho el ritmo narrativo, la ambientación en el barrio donde se desarrollan las tres historias y los personajes, la dureza que tienen que vivir cada uno en sus circunstancias. Muy recomendable bajo mi punto de vista. ",,,1,0
1187270,Los mejores cuentos,Sergio Pitol,"Pitol, Sergio",Enrique Vila-Matas,"=""8433968831""","=""9788433968838""",4,3.97,Anagrama,Paperback,248,2006,2005,2018/03/19,2018/03/01,,,read,,,,1,0
10576,It (Eso),Stephen  King,"King, Stephen",Edith Zilli,"=""8497593790""","=""9788497593793""",5,4.24,DeBolsillo,Mass Market Paperback,1504,2016,1986,2018/03/18,2018/03/09,,,read,,,,1,0
38602116,Que nadie duerma,Juan José Millás,"Millás, Juan José",,"=""8420431842""","=""9788420431840""",4,3.61,Alfaguara,Kindle Edition,153,2018,2018,2018/03/08,2018/03/07,,,read,"4.5. Una historia muy original,  contada de una manera muy fresca. Una vez más se me ha hecho corto. ",,,1,0
61477,Prosas apátridas,Julio Ramón Ribeyro,"Ribeyro, Julio Ramón",,"=""""","=""""",5,4.21,Tusquets Editor,Paperback,144,1975,1975,2018/03/07,2018/02/27,,,read,Julio Ramón Ribeyro es un maestro. Su prosa es pura poesía. Prosas apátridas es una pequeña joya. A estar de ser pequeños fragmentos de prosas he encontrado similitudes con Karmelo Iribarren ,,,1,0
12118477,Cœurs et visages,Emmanuel Bove,"Bove, Emmanuel",,"=""2842613317""","=""9782842613310""",4,4.04,Rocher/Serpent à plumes,Paperback,160,2002,1928,2018/03/07,2018/02/27,,,read,,,,1,0
24817039,In vino veritas,Virigina Gasull,"Gasull, Virigina",,"=""8483657236""","=""9788483657232""",4,3.73,Suma de Letras  ,Paperback,424,2015,2015,2018/03/05,2018/03/04,,,read,"Un thriller de una autora que no conocía y que me ha sorprendido para bien. Muy dinámico, pero también es cierto que con la temática vino/arte ya me tenía ganado casi desde las primeras páginas...",,,1,0
36565389,Ordesa,Manuel Vilas,"Vilas, Manuel",,"=""8420431699""","=""9788420431697""",4,3.57,Alfaguara,Paperback,392,2018,2018,2018/02/27,2018/02/23,,,read,"Me ha gustado mucho. Directo, sencillo, con muchos capítulos que te tocan “la fibra” y otros con los que uno se siente identificado en la niñez. ",,,1,0
12064308,El mal mundo,Luis Antonio de Villena García,"García, Luis Antonio de Villena",,"=""8483106264""","=""9788483106266""",3,3.52,Tusquets Editores S.A.,Paperback,176,1999,1999,2018/02/26,2018/02/26,,,read,,,,1,0
2506868,Historias de cronopios y de famas,Julio Cortázar,"Cortázar, Julio",,"=""6071107911""","=""9786071107916""",5,4.22,Punto de Lectura,Paperback,184,2007,1962,2018/02/23,2018/02/19,,,read,"Un maestro. Desternillante. El del Cóndor y Cronopio, sublime!!",,,1,0
8982866,La ciudad,Karmelo C. Iribarren,"Iribarren, Karmelo C.",José Luis Morante,"=""8484723933""","=""9788484723936""",5,4.36,Renacimiento,Paperback,251,2008,2008,2018/02/22,2018/02/01,,,read,Perfecto como siempre Iribarren. Poeta callejero. Cuantas verdades cuenta en sus versos y cuanto poso te dejan...,,,1,0
38115138,Desmembrado,Joyce Carol Oates,"Oates, Joyce Carol",Patricia Antón,"=""8494642588""","=""9788494642586""",4,3.49,Gatopardo Ediciones,Paperback,248,2018,2017,2018/02/22,2018/02/21,,,read,"Varios relatos, distintos entre si pero con un elemento en común... No cuento nada más para no desvelar mucho pero me han resultado muy interesantes algunos de ellos. El último, dentro del dramatismo me ha parecido de un humor negro excelente!<br/>",,,1,0
35340411,"Hijos de la Stasi (Karin Müller, #1)",David      Young,"Young, David",,"=""8491390987""","=""9788491390985""",4,3.80,HarperCollins Ibérica S.A.,Kindle Edition,402,2017,2015,2018/02/21,2018/02/19,,,read,"Me ha gustado mucho, la ambientación histórica del thriller, hace que sea diferente a este tipo de novelas. No conocía al autor pero seguro que seguiré con la saga",,,1,0
37804539,Invisible,Eloy Moreno,"Moreno, Eloy",,"=""8416588430""","=""9788416588435""",5,4.24,Nube de tinta,Paperback,296,2018,2020,2018/02/18,2018/02/17,,,read,"Uff, una historia desgarradora, contada de una manera que hace que vivas cada momento y te replantees muchas cosas de tu entorno, del día a día... Muy recomendable!!",,,1,0
38338059,Entre ellos,Richard Ford,"Ford, Richard",Jesús Zulaika,"=""8433939076""","=""9788433939074""",4,3.73,Anagrama,Kindle Edition,168,2018,2017,2018/02/17,2018/02/15,,,read,Una historia muy sencilla y bonita. Contada en dos partes. Da para pensar. ,,,1,0
36685892,El envío,Sebastian Fitzek,"Fitzek, Sebastian",Irene Saslavsky,"=""8466662308""","=""9788466662307""",4,3.92,Ediciones B,Paperback,400,2018,2016,2018/02/15,2018/02/14,,,read,"Si te gustan los thrillers en los que en cada capitulo hay un giro de 180º en su trama, este es tu libro.<br/><br/>Entretenido y también angustiado a ratos con la protagonista...",,,1,0
36261368,No fotografíes soldados llorando,Jordi Sierra i Fabra,"Fabra, Jordi Sierra i",,"=""1477818391""","=""9781477818398""",4,3.82,Amazon Publishing,Paperback,222,2017,,2018/02/14,2018/02/13,,,read,"Me ha gustado, la verdad que se me ha hecho bastante corto. Muy sencillo, directo y duro.<br/><br/>La guerra con todas sus miserias desde los ojos de un fotógrafo. Muy recomendable.",,,1,0
37549776,El Cirujano,Carlos Pérez  Casas,"Casas, Carlos Pérez",,"=""""","=""""",4,3.69,,Kindle Edition,94,2018,,2018/02/11,2018/02/09,,,read,,,,1,0
36601343,Reino de fieras,Gin Phillips,"Phillips, Gin",Isabel Murillo,"=""849129158X""","=""9788491291589""",4,3.52,Suma de Letras,Hardcover,344,2018,2017,2018/02/10,2018/02/08,,,read,"Me ha gustado bastante, te mantiene en tensión durante todo el relato. Como parte negativa creo que hay algunos momentos en los que se excede con las descripciones...",,,1,0
38185275,Homo Lubitz,Ricardo Menéndez Salmón,"Salmón, Ricardo Menéndez",,"=""8432233293""","=""9788432233296""",3,2.66, Seix Barral (Biblioteca Breve),Paperback,272,2018,,2018/02/08,2018/02/06,,,read,"Entretenido, ero ni thriller, ni vertiginoso... creo que la historia contada de otra forma podría haber dado mucho más de si.",,,1,0
35003515,La levedad,Catherine Meurisse,"Meurisse, Catherine",,"=""8416542856""","=""9788416542857""",4,4.10,Impedimenta,Hardcover,136,2017,2016,2018/02/07,2018/02/05,,,read,,,,1,0
233854,El lector,Bernhard Schlink,"Schlink, Bernhard",Joan Parra Contreras,"=""8433908499""","=""9788433908490""",4,3.79,Anagrama,Paperback,208,2006,1995,2018/02/06,2018/02/05,,,read,,,,1,0
1195547,Contra el fanatismo,Amos Oz,"Oz, Amos",,"=""8478447083""","=""9788478447084""",4,3.84,Siruela,Paperback,100,2024,2002,2018/02/05,2018/01/31,,,read,,,,1,0
34918847,Rendición,Ray Loriga,"Loriga, Ray",,"=""8420431885""","=""9788420431888""",4,3.78,Alfaguara,Kindle Edition,202,2017,2017,2018/02/05,2018/02/03,,,read,,,,1,0
8700478,La cabaña,William Paul Young,"Young, William Paul",,"=""6078000306""","=""9786078000302""",4,3.84,Diana/Mexico,Paperback,279,2009,2007,2018/02/04,2018/01/31,,,read,,,,1,0
13415931,"Otra ciudad, otra vida",Karmelo C. Iribarren,"Iribarren, Karmelo C.",,"=""""","=""""",5,4.06,Huacanamo,,,2011,2011,2018/01/31,2018/01/30,,,read,,,,1,0
6386694,El cuento de la criada,Margaret Atwood,"Atwood, Margaret",Elsa Mateo Blanco,"=""8402420966""","=""9788402420961""",4,4.15,BRUGUERA (SELLO),Paperback,480,2008,1985,2018/01/31,2018/01/28,,,read,,,,1,0
18081672,El océano al final del camino,Neil Gaiman,"Gaiman, Neil",Mónica Faerna García-Bermejo,"=""8499186572""","=""9788499186573""",5,4.01,Roca Editorial,Paperback,236,2013,2013,2018/01/28,2018/01/27,,,read,,,,1,0
13373392,El gran golpe del gánster de Barcelona (Spanish Edition),Lluc Oliveras,"Oliveras, Lluc",,"=""8466651020""","=""9788466651028""",4,3.53,B (Ediciones B),Paperback,352,2012,2012,2018/01/27,2018/01/25,,,read,,,,1,0
31300300,Te dejé ir,Clare Mackintosh,"Mackintosh, Clare","Ana Alcaina, Verónica Canales","=""8466336192""","=""9788466336192""",4,4.03,DeBolsillo,ebook,432,2016,2014,2018/01/25,2018/01/23,,,read,,,,1,0
14376,Einstein’s Dreams,Alan Lightman,"Lightman, Alan",,"=""140007780X""","=""9781400077809""",4,4.06,Vintage,Paperback,140,2004,1993,2018/01/25,2018/01/25,,,read,,,,1,0
32332844,Nosotros en la noche,Kent Haruf,"Haruf, Kent",,"=""843973185X""","=""9788439731856""",4,3.92,Literatura Random House,Paperback,144,2017,2015,2018/01/24,2018/01/24,,,read,,,,1,0
16088092,El Aleph,Jorge Luis Borges,"Borges, Jorge Luis",,"=""607310491X""","=""9786073104913""",4,4.32,Debolsillo,Paperback,213,2015,1945,2018/01/24,2018/01/22,,,read,,,,1,0
23145232,Una semana en la nieve,Emmanuel Carrère,"Carrère, Emmanuel",Javier Albiñana,"=""8433979027""","=""9788433979025""",3,3.71,Editorial Anagrama,Paperback,168,2014,1995,2018/01/21,2018/01/20,,,read,,,,1,0
23009748,El método del doctor Alquitrán y el profesor Pluma,Edgar Allan Poe,"Poe, Edgar Allan",Elvio E. Gandolfo,"=""9687683635""","=""9789687683638""",3,3.47,Libros del Zorro Rojo,Hardcover,33,2005,1845,2018/01/20,2018/01/20,,,read,,,,1,0
6968963,La nieta del señor Linh,Philippe Claudel,"Claudel, Philippe",,"=""8498380030""","=""9788498380033""",5,4.08,Salamandra,Paperback,126,2006,2005,2018/01/20,2018/01/19,,,read,,,,1,0
7234260,La lluvia amarilla,Julio Llamazares,"Llamazares, Julio",,"=""8432208043""","=""9788432208041""",4,4.05,Seix Barral,Paperback,160,2001,1988,2018/01/19,2018/01/18,,,read,,,,1,0
34651531,The Power,Naomi Alderman,"Alderman, Naomi",Ana Guelbenzu,"=""""","=""9788416700677""",4,3.75,Roca Editorial,Hardcover,352,2017,2016,2018/01/18,2018/01/15,,,read,,,,3,0
31933063,"Heather, the Totality",Matthew Weiner,"Weiner, Matthew",,"=""0316435309""","=""9780316435307""",4,2.91,"Little, Brown and Company",Kindle Edition,145,2017,2017,2018/01/17,2018/01/17,,,read,,,,1,0
75526,Estupor y temblores,Amélie Nothomb,"Nothomb, Amélie",Nathalie Nothomb,"=""8433969196""","=""9788433969194""",5,3.75,Anagrama,Paperback,144,2007,1999,2018/01/15,2018/01/15,,,read,,,,1,0
25796670,"La reina roja (La reina roja, #1)",Victoria Aveyard,"Aveyard, Victoria",Enrique Mercado,"=""8494411020""","=""9788494411021""",3,3.98,Océano Gran Travesía,Paperback,469,2015,2015,2018/01/15,2018/01/13,,,read,"Una historia que seguramente con otra edad me hubiese gustado mucho más, no obstante le daremos una oportunidad al siguiente...",,,1,0
35436439,Las tres muertes de Fermín Salvochea,Jesús Cañadas,"Cañadas, Jesús",,"=""8416700850""","=""9788416700851""",4,4.03,Roca Editorial,Hardcover,416,2017,,2018/01/13,2018/01/09,,,read,,,,1,0
36533653,Niebla en Tánger,Cristina López Barrio,"Barrio, Cristina López",,"=""8408181297""","=""9788408181293""",4,3.72,Editorial Planeta,Kindle Edition,285,2017,2017,2018/01/09,2018/01/08,,,read,,,,1,0
28939900,Último día de un condenado a muerte,Victor Hugo,"Hugo, Victor",,"=""8408150502""","=""9788408150503""",4,3.95,Austral Básicos,Paperback,143,2016,1829,2018/01/08,2017/01/22,,,read,,,,1,0
36648910,La mujer de ninguno,Sergio Ferrara,"Ferrara, Sergio",,"=""8467051183""","=""9788467051186""",4,3.00,Espasa,Kindle Edition,432,2017,,2018/01/07,2018/01/05,,,read,,,,1,0
18282258,El hombre que arreglaba las bicicletas,Ángel Gil Cheza,"Cheza, Ángel Gil",,"=""""","=""""",4,3.40,Siete Vacas,Kindle Edition,256,2013,2013,2018/01/07,2018/01/06,,,read,,,,1,0
31444175,Madrid negro,Ernesto Mallo,"Mallo, Ernesto","Marta Sanz, Alfonso Mateo sagasta, Juan Aparicio Belmonte, Lorenzo Silva, Vanessa Monfort, Patricia Esteban Erlés, Berna González Harbour, Jesús Ferrero, Fernando Marías, Andrés Barba, Domingo Villar","=""8416749418""","=""9788416749416""",3,3.46,Siruela,Kindle Edition,196,2016,2016,2018/01/05,2017/12/31,,,read,Luces y sombras...,,,1,0
2021537,Ventajas de viajar en tren,Antonio Orejudo,"Orejudo, Antonio",,"=""8420441732""","=""9788420441733""",4,3.56,Alfaguara,Paperback,148,2000,2001,2018/01/01,2018/01/01,,,read,,,,1,0
2947273,A sangre fría,Truman Capote,"Capote, Truman",Jesús Zulaika Goicoechea,"=""""","=""""",4,4.09,Editorial Anagrama,Mass Market Paperback,440,2006,1966,2017/09/15,2014/11/27,,,read,,,,1,0
2953207,Ojos de agua (Leo Caldas #1),Domingo Villar,"Villar, Domingo",,"=""8478440488""","=""9788478440481""",4,3.73,Siruela,Paperback,188,2006,2006,2017/12/28,2017/12/28,,,read,,,,1,0
5968994,ChiRunning: Una manera revolucionaria de correr sin esfuerzo y sin lesiones (Spanish Edition),Danny Dreyer,"Dreyer, Danny",Katherine Dreyer,"=""1416588639""","=""9781416588634""",0,3.74,Atria,Paperback,288,2008,2004,2015/03/26,2015/03/25,,,read,,,,1,0
69681,La verdad sobre el caso Savolta,Eduardo Mendoza,"Mendoza, Eduardo",,"=""8432230189""","=""9788432230189""",0,3.88,Editorial Seix Barral,Paperback,464,1999,1975,2015/11/13,2015/11/12,,,read,,,,1,0
30826672,Configuración de la última orilla,Michel Houellebecq,"Houellebecq, Michel",Altair Díez,"=""8433937235""","=""9788433937230""",4,3.46,Anagrama,Kindle Edition,129,2016,2013,2016/08/22,2016/08/21,,,read,,,,1,0
192364,Sin noticias de Gurb,Eduardo Mendoza,"Mendoza, Eduardo",,"=""8432207829""","=""9788432207822""",0,3.76,Seix Barral,Paperback,144,2001,1990,2015/11/13,2015/11/12,,,read,,,,1,0
17666322,La invención del amor,José Ovejero,"Ovejero, José",,"=""6071126231""","=""9786071126238""",4,3.52,Alfaguara,Paperback,256,2013,2012,2017/12/27,2017/07/09,,,read,,,,1,0
35082270,La diputada (ESPASA NARRATIVA) (Spanish Edition),María Ángeles López de Celis,"Celis, María Ángeles López de",,"=""8467049510""","=""9788467049510""",4,3.44,Espasa,Kindle Edition,373,2017,,2017/12/26,2017/12/23,,,read,,,,1,0
35832083,"Eva (Falcó, #2)",Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""8420432660""","=""9788420432663""",4,3.86,Alfaguara,Kindle Edition,400,2017,2017,2017/12/20,2017/12/17,,,read,,,,1,0
1817638,El paseo,Robert Walser,"Walser, Robert",Carlos Fortea Gil,"=""847844324X""","=""9788478443246""",4,3.70,Siruela,Hardcover,80,2007,1917,2017/12/17,2017/12/17,,,read,,,,1,0
28261346,La tierra que pisamos,Jesús Carrasco,"Carrasco, Jesús",,"=""8432227331""","=""9788432227332""",3,3.42,Seix Barral,Paperback,272,2016,2016,2016/03/09,2016/03/07,,,read,Me gustó mucho Intemperie. Tal vez eso me generó unas expectativas que esta novela no ha cumplido. no obstante me gusta mucho como escribe Jesús Carrasco. Esperaremos a la siguiente...,,,1,0
28526664,La última salida,Federico Axat,"Axat, Federico",,"=""8423350665""","=""9788423350667""",4,3.84,Destino,Paperback,544,2016,2016,2017/12/09,2017/09/08,,,read,,,,1,0
36532290,Tantos lobos,Lorenzo Silva,"Silva, Lorenzo",,"=""8423352994""","=""9788423352999""",4,3.55,Destino,Paperback,256,2017,2017,2017/12/09,2017/12/08,,,read,,,,1,0
20744556,Billie,Anna Gavalda,"Gavalda, Anna",,"=""8432221058""","=""9788432221057""",3,3.26,Seix barral,Hardcover,200,2014,2013,2017/11/20,2017/11/14,,,read,,,,1,0
36543603,El tigre,Joël Dicker,"Dicker, Joël",Juan Carlos Durán Romero,"=""""","=""""",4,3.34,ALFAGUARA,Kindle Edition,64,2017,2005,2017/11/13,2017/11/10,,,read,,,,1,0
